address,category,id,lat,lng,location,name,subCategory,details,reviews
Parcheggio P8,poi,20405,41.8101419,12.5812034,Rome,Avis,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=20405,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20405
,poi,20412,41.94744873,12.5256691,Rome,Bus Atac 339 Circolare Porro Lambertenghi,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20412,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20412
,poi,20415,41.83535172,12.47559764,Rome,707,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20415,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20415
,poi,20418,41.82240873,12.58028428,Rome,G.R.A. Direzione Laurentina,Road,http://tour-pedia.org/api/getPlaceDetails?id=20418,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20418
,poi,20448,41.73810242,12.27969875,Rome,via dei romagnoli,Road,http://tour-pedia.org/api/getPlaceDetails?id=20448,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20448
,poi,20450,41.7361,12.2746,Rome,via delle gondole,Road,http://tour-pedia.org/api/getPlaceDetails?id=20450,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20450
via dell'appagliatore,poi,20470,41.74559811,12.26610031,Rome,via dell'appagliatore,Road,http://tour-pedia.org/api/getPlaceDetails?id=20470,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20470
Via Ferdinando Ughelli,poi,20480,41.87063842,12.51656349,Rome,Via Ferdinando Ughelli,Road,http://tour-pedia.org/api/getPlaceDetails?id=20480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20480
,poi,20483,41.92328527,12.49140541,Rome,926,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20483,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20483
,poi,20492,41.82415684,12.47495373,Rome,707,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20492,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20492
,poi,20495,41.92407608,12.57018089,Rome,Cotral Roma Palombara,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20495,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20495
,poi,20497,41.92440226,12.56434096,Rome,Bus Atac 341 Ponte Mammolo - Stazione Fidene,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20497,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20497
,poi,20508,41.9526897,12.54614755,Rome,Via Renato Fucini,Road,http://tour-pedia.org/api/getPlaceDetails?id=20508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20508
Italy,poi,20511,41.86811175,12.559903,Rome,Aeroporto Marco Polo Airport,Airport,http://tour-pedia.org/api/getPlaceDetails?id=20511,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20511
,poi,20513,42.011103,12.489621,Rome,C1,Train,http://tour-pedia.org/api/getPlaceDetails?id=20513,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20513
,poi,20514,42.011101,12.489559,Rome,C1,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20514,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20514
,poi,20526,41.81070709,12.44553661,Rome,via fiume bianco,Road,http://tour-pedia.org/api/getPlaceDetails?id=20526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20526
via fiume bianco,poi,20527,41.81070286,12.44509143,Rome,Via fiume bianco,Road,http://tour-pedia.org/api/getPlaceDetails?id=20527,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20527
Via Vestricio Spurinna,poi,20530,41.86395385,12.55626087,Rome,Via Vestricio Spurinna,Road,http://tour-pedia.org/api/getPlaceDetails?id=20530,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20530
,poi,20533,41.93860884,12.5044038,Rome,Via del foro italico,Road,http://tour-pedia.org/api/getPlaceDetails?id=20533,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20533
,poi,20537,41.86835098,12.46306229,Rome,via quirino majorana,Road,http://tour-pedia.org/api/getPlaceDetails?id=20537,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20537
Via C. Santarelli,poi,20553,41.86085672,12.60679036,Rome,Via Carlo Santarelli,Road,http://tour-pedia.org/api/getPlaceDetails?id=20553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20553
Via Dei Giardinetti,poi,20554,41.85879908,12.60676794,Rome,Via Dei Giardinetti,Road,http://tour-pedia.org/api/getPlaceDetails?id=20554,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20554
Via P. Piffetti,poi,20555,41.85883479,12.60628025,Rome,Via Pietro Piffetti,Road,http://tour-pedia.org/api/getPlaceDetails?id=20555,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20555
,poi,20565,41.81951564,12.45086285,Rome,Viale della Grande Muraglia,Road,http://tour-pedia.org/api/getPlaceDetails?id=20565,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20565
Piazzale degli archivi 40,poi,20570,41.92550661,12.51293953,Rome,Car Sharing Annibaliano,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=20570,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20570
,poi,20571,41.73371837,12.29112989,Rome,Shhhh... ;),Road,http://tour-pedia.org/api/getPlaceDetails?id=20571,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20571
Via Luigi Rossini,poi,20572,41.85894361,12.60680718,Rome,Via Luigi Rossini,Road,http://tour-pedia.org/api/getPlaceDetails?id=20572,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20572
,poi,20585,42.01373333,12.52044522,Rome,Italo 9950,Train,http://tour-pedia.org/api/getPlaceDetails?id=20585,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20585
,poi,20591,41.917537,12.422455,Rome,Pineta Sacchetti San Cleto Papa,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20591
,poi,20594,41.90402,12.424866,Rome,Pineta Sacchetti Urbano,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20594,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20594
,poi,20595,41.903609,12.424869,Rome,Caprara,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20595,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20595
,poi,20598,41.82897186,12.44436264,Rome,Atac Officine Magliana MB / RM-LIDO,Subway,http://tour-pedia.org/api/getPlaceDetails?id=20598,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20598
Via Oderisi da Gubbio 261,poi,20602,41.86264163,12.46409655,Rome,Fermata ATAC 71435 Oderisi da Gubbio - Meucci,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20602,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20602
,poi,20614,41.81430128,12.34540041,Rome,aeroporto leonardo da vinci varco cfa,Airport,http://tour-pedia.org/api/getPlaceDetails?id=20614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20614
,poi,20626,41.80342865,12.45810127,Rome,Via Beata Vergine del Carmelo,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20626,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20626
,poi,20641,41.94278717,12.48379707,Rome,Viale di Tor di Quinto,Road,http://tour-pedia.org/api/getPlaceDetails?id=20641,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20641
,poi,20649,42.00691,12.47977,Rome,Frecciargento 9461 VR-RM,Train,http://tour-pedia.org/api/getPlaceDetails?id=20649,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20649
,poi,20670,41.84762044,12.66131254,Rome,Autostrada Roma-Napoli  Km 569,Road,http://tour-pedia.org/api/getPlaceDetails?id=20670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20670
,poi,20673,41.94595615,12.41868435,Rome,FR3,Train,http://tour-pedia.org/api/getPlaceDetails?id=20673,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20673
,poi,20675,41.81880052,12.50448221,Rome,Via Zanetta,Road,http://tour-pedia.org/api/getPlaceDetails?id=20675,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20675
,poi,20698,41.92046738,12.49167824,Rome,fermata ATAC rossini,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=20698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20698
Ciampino,poi,20715,41.7984848,12.59305477,Rome,RYANAIR,Plane,http://tour-pedia.org/api/getPlaceDetails?id=20715,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20715
Via Tino Buazzelli,poi,20720,41.94185638,12.56748867,Rome,Via Tino Buazzelli,Road,http://tour-pedia.org/api/getPlaceDetails?id=20720,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20720
Via Anagnina,poi,20728,41.84201476,12.58521062,Rome,Via Anagnina,Road,http://tour-pedia.org/api/getPlaceDetails?id=20728,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20728
Via Anagnina,poi,20729,41.81572113,12.61820964,Rome,Via Anagnina,Road,http://tour-pedia.org/api/getPlaceDetails?id=20729,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20729
Viale di Castel Porziano,poi,20735,41.73607466,12.36655533,Rome,Viale di Castel Porziano,Road,http://tour-pedia.org/api/getPlaceDetails?id=20735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20735
Via Francesco Laparelli,poi,20739,41.87926438,12.53969902,Rome,Via Francesco Laparelli,Road,http://tour-pedia.org/api/getPlaceDetails?id=20739,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20739
,poi,20740,41.89477954,12.5740636,Rome,Incrocio Prenestina-Togliatti,Road,http://tour-pedia.org/api/getPlaceDetails?id=20740,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20740
,poi,20747,41.81072998,12.44555759,Rome,Via Padre Angelo Paoli,Road,http://tour-pedia.org/api/getPlaceDetails?id=20747,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20747
,poi,20758,41.91610336,12.37358284,Rome,Via Di Casalotti,Road,http://tour-pedia.org/api/getPlaceDetails?id=20758,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20758
,poi,20766,41.89716297,12.56398794,Rome,Via Collatina,Road,http://tour-pedia.org/api/getPlaceDetails?id=20766,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20766
,poi,20775,41.88031387,12.54110813,Rome,fermata tor pignattara/ciro da urbino,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20775
,poi,20798,41.800092,12.589139,Rome,In Aereo,Plane,http://tour-pedia.org/api/getPlaceDetails?id=20798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20798
Via Alberico Albricci,poi,20824,41.94158461,12.46100664,Rome,Via Alberico Albricci,Road,http://tour-pedia.org/api/getPlaceDetails?id=20824,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20824
via Brennero,poi,20826,41.93979644,12.53072434,Rome,via Brennero,Road,http://tour-pedia.org/api/getPlaceDetails?id=20826,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20826
,poi,20831,41.78266085,12.44706745,Rome,Via Pontina,Road,http://tour-pedia.org/api/getPlaceDetails?id=20831,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20831
,poi,20841,41.823925,12.416058,Rome,Treno 3299 Fiumicino Aeroporto Roma,Train,http://tour-pedia.org/api/getPlaceDetails?id=20841,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20841
,poi,20848,41.89050293,12.66811943,Rome,Fermata Atac Ponte Di Nona,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20848,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20848
Via Di Tor Pignattara 92,poi,20862,41.87450651,12.54065143,Rome,Fermata Bus Linea 409 - Tor Pignattara/Ciro Da Urbino,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20862,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20862
,poi,20868,41.732908,12.283899,Rome,Fermata Cotral,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20868,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20868
,poi,20894,41.94686127,12.55470657,Rome,Bus 60 L,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20894,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20894
,poi,20924,41.86331468,12.47902443,Rome,Melbourne International Airport,Airport Terminal,http://tour-pedia.org/api/getPlaceDetails?id=20924,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20924
Moving Target,poi,20925,41.834312,12.43105,Rome,REG 22065 Fiumicino Aeroporto > Fara Sabina,Train,http://tour-pedia.org/api/getPlaceDetails?id=20925,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20925
,poi,20927,41.911144,12.546288,Rome,Abitrans Noleggio Furgoni,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=20927,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20927
,poi,20934,41.86907366,12.44359685,Rome,Autobus 33,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20934,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20934
Via Calimno,poi,20944,41.94485078,12.5263381,Rome,Collina Calimno,Road,http://tour-pedia.org/api/getPlaceDetails?id=20944,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20944
Via Anagnina 335,poi,20954,41.82184102,12.60413332,Rome,Fermata Anagnina-Servilia,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20954,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20954
,poi,20964,41.93458231,12.63483323,Rome,Capolinea 043,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=20964,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20964
,poi,20966,41.97960095,12.50779786,Rome,frecciarossa roma milano,Train,http://tour-pedia.org/api/getPlaceDetails?id=20966,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20966
,poi,20998,41.911315,12.535963,Rome,Via Vacuna,Road,http://tour-pedia.org/api/getPlaceDetails?id=20998,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20998
,poi,20999,41.88936314,12.4955887,Rome,Via Di San Giovanni In Laterano,Road,http://tour-pedia.org/api/getPlaceDetails?id=20999,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20999
,poi,21007,42.00266228,12.38085876,Rome,FR3 Roma - Viterbo,Train,http://tour-pedia.org/api/getPlaceDetails?id=21007,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21007
,poi,21012,41.93238831,12.52386093,Rome,9576 Roma Torino,Train,http://tour-pedia.org/api/getPlaceDetails?id=21012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21012
,poi,21018,41.8499159,12.45547013,Rome,Treno Fiumicino Aeroporto-Fara Sabina,Train,http://tour-pedia.org/api/getPlaceDetails?id=21018,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21018
,poi,21033,41.86152,12.4642,Rome,Treno Fiumicino Aeroporto Roma Terminit,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=21033,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21033
Viale Manzoni 2,poi,21034,41.89018613,12.50591755,Rome,Fermata ATAC 70862 Manzoni - Linea Metro A,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21034,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21034
,poi,21078,41.8131009,12.48583352,Rome,Linea 722 Atac,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21078,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21078
,poi,21092,41.930101,12.473723,Rome,Viale Pietro De Coubertin,Road,http://tour-pedia.org/api/getPlaceDetails?id=21092,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21092
,poi,21102,41.800707,12.589723,Rome,Aerio,Plane,http://tour-pedia.org/api/getPlaceDetails?id=21102,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21102
,poi,21129,42.01721954,12.37073612,Rome,Capolinea 201,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=21129,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21129
,poi,21138,41.91572453,12.62862644,Rome,via di Salone,Road,http://tour-pedia.org/api/getPlaceDetails?id=21138,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21138
,poi,21147,41.8945118,12.43043189,Rome,autobus 247,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21147,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21147
,poi,21148,41.82621462,12.47658871,Rome,Viale Dell'Aeronautica,Road,http://tour-pedia.org/api/getPlaceDetails?id=21148,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21148
,poi,21159,41.90955801,12.53079717,Rome,Italo 9955,Train,http://tour-pedia.org/api/getPlaceDetails?id=21159,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21159
A24,poi,21160,41.90920243,12.57725236,Rome,A24,Road,http://tour-pedia.org/api/getPlaceDetails?id=21160,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21160
Via Dino Compagni,poi,21166,41.87163977,12.51779017,Rome,Via Dino Compagni,Road,http://tour-pedia.org/api/getPlaceDetails?id=21166,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21166
,poi,21173,41.867415,12.485535,Rome,Via Casati,Road,http://tour-pedia.org/api/getPlaceDetails?id=21173,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21173
,poi,21191,41.92009735,12.52842808,Rome,Italo 9920 RM > BO,Train,http://tour-pedia.org/api/getPlaceDetails?id=21191,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21191
,poi,21202,41.8195993,12.40585245,Rome,REG 22017 Fiumicino Aeroporto - Fara Sabina,Train,http://tour-pedia.org/api/getPlaceDetails?id=21202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21202
,poi,21204,41.82518387,12.40866184,Rome,REG 22033 Fiumicino Aeroporto - Fara Sabina,Train,http://tour-pedia.org/api/getPlaceDetails?id=21204,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21204
,poi,21211,41.81921989,12.46485319,Rome,Fermata Colombo Euroma2 Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=21211,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21211
,poi,21224,41.95235443,12.54641151,Rome,Fermata Bufalotta-Tozzi,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=21224,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21224
,poi,21231,41.91707993,12.54312706,Rome,italo 9914 Na - To Ore 09:25,Train,http://tour-pedia.org/api/getPlaceDetails?id=21231,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21231
Roma,poi,21246,41.86233693,12.49983936,Rome,largo Lamberto Loria,Road,http://tour-pedia.org/api/getPlaceDetails?id=21246,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21246
,poi,21252,41.866938,12.297031,Rome,Regionale veloce Roma Pisa,Train,http://tour-pedia.org/api/getPlaceDetails?id=21252,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21252
,poi,21264,41.81968307,12.40510178,Rome,Taxi Roma 3570 - Rieti 24,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=21264,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21264
,poi,21265,41.923782,12.657394,Rome,Italo 9939 To Sa,Train,http://tour-pedia.org/api/getPlaceDetails?id=21265,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21265
,poi,21271,42.06166264,12.53455614,Rome,Raccordo A1 - Grande Raccordo Anulare,Road,http://tour-pedia.org/api/getPlaceDetails?id=21271,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21271
Viale Don Pasquino Borghi,poi,21292,41.8107619,12.44555605,Rome,Viale Don Pasquino Borghi,Road,http://tour-pedia.org/api/getPlaceDetails?id=21292,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21292
Via Beato Battista Spagnoli,poi,21293,41.8107619,12.44304268,Rome,Via Beato Battista Spagnoli,Road,http://tour-pedia.org/api/getPlaceDetails?id=21293,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21293
,poi,21342,41.95926285,12.52675438,Rome,infoatac,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=21342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21342
,poi,21344,41.92353116,12.68029252,Rome,A24 Roma - L'Aquila,Road,http://tour-pedia.org/api/getPlaceDetails?id=21344,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21344
,poi,21348,41.88897735,12.61457688,Rome,Raccordo A24 - Grande Raccordo Anulare,Road,http://tour-pedia.org/api/getPlaceDetails?id=21348,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21348
,poi,21361,41.935181,12.457517,Rome,Ple farnesina,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=21361,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21361
Via Lanuvio,poi,21376,41.86471028,12.5317551,Rome,Hertz,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=21376,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21376
,poi,21400,41.760332,12.302091,Rome,Piazza Umberto I,Road,http://tour-pedia.org/api/getPlaceDetails?id=21400,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21400
Largo Ravizza,poi,21412,41.87238732,12.4496089,Rome,Fermata 8 Largo Ravizza,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=21412,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21412
,poi,21428,41.81978607,12.40756893,Rome,AF 1205 Roma Fiumicino - Paris Charles De Gaulle,Plane,http://tour-pedia.org/api/getPlaceDetails?id=21428,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21428
,poi,21454,41.92128636,12.52679184,Rome,frecciarossa av 9570,Train,http://tour-pedia.org/api/getPlaceDetails?id=21454,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21454
Roma-Milano,poi,21480,41.87121726,12.4862591,Rome,Italo 9934,Train,http://tour-pedia.org/api/getPlaceDetails?id=21480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21480
,poi,21502,41.85148793,12.60259181,Rome,Diramazione Roma Sud,Road,http://tour-pedia.org/api/getPlaceDetails?id=21502,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21502
,poi,21503,41.853699,12.597299,Rome,Complanare GRA Roma sud,Road,http://tour-pedia.org/api/getPlaceDetails?id=21503,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21503
,poi,21507,41.90511894,12.47297162,Rome,Autobus 70,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21507,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21507
,poi,21509,41.869246,12.589549,Rome,Via Dei Colombi,Road,http://tour-pedia.org/api/getPlaceDetails?id=21509,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21509
,poi,21522,41.94301205,12.54051136,Rome,Via Della Bufalotta,Road,http://tour-pedia.org/api/getPlaceDetails?id=21522,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21522
,poi,21523,41.969194,12.544957,Rome,Via Di Settebagni,Road,http://tour-pedia.org/api/getPlaceDetails?id=21523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21523
,poi,21528,41.94928918,12.60128014,Rome,Via Tuscolana,Road,http://tour-pedia.org/api/getPlaceDetails?id=21528,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21528
,poi,21536,41.87350082,12.51147747,Rome,Fermata Atac 70593,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21536
,poi,21541,41.82136006,12.41485086,Rome,REG 22104 Fara Sabina - Fiumicino Aeroporto,Train,http://tour-pedia.org/api/getPlaceDetails?id=21541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21541
,poi,21551,41.92841021,12.516177,Rome,Fermata ATAC - Eritrea (S. Emerenziana),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21551,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21551
via dei Gelsi,poi,21576,41.88825989,12.56266785,Rome,via dei gelsi,Road,http://tour-pedia.org/api/getPlaceDetails?id=21576,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21576
Via Numanzia,poi,21597,41.87490588,12.51108559,Rome,via Numanzia,Road,http://tour-pedia.org/api/getPlaceDetails?id=21597,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21597
,poi,21601,41.978664,12.498831,Rome,Frecciargento Roma Firenze,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=21601,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21601
Via Ottavio Gasparri,poi,21621,41.87734604,12.4429884,Rome,Fermata Ottavio Gasparri 79659,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21621,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21621
Piazzale Morelli,poi,21623,41.87734705,12.4429867,Rome,Fermata 73115 Morelli,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21623,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21623
,poi,21631,41.73805373,12.27997823,Rome,Viadotto Attico Tabacchi,Road,http://tour-pedia.org/api/getPlaceDetails?id=21631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21631
,poi,21633,41.85378647,12.45634174,Rome,REG 22118 Fara Sabina - Fiumicino Aeroporto,Train,http://tour-pedia.org/api/getPlaceDetails?id=21633,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21633
,poi,21634,41.85378647,12.45634174,Rome,REG 22118 Fara Sabina - Fiumicino Aeroporto,Train,http://tour-pedia.org/api/getPlaceDetails?id=21634,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21634
,poi,21646,41.81980515,12.40764523,Rome,REG 22044 Roma Ostiense - Fiumicino Aeroporto,Train,http://tour-pedia.org/api/getPlaceDetails?id=21646,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21646
,poi,21649,41.81437683,12.34393215,Rome,Volo AZ 1417 Roma Fiumicino - Torino Caselle,Plane,http://tour-pedia.org/api/getPlaceDetails?id=21649,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21649
,poi,21680,41.85002317,12.45845404,Rome,REG 22013 Fiumicino Aeroporto - Fara Sabina,Train,http://tour-pedia.org/api/getPlaceDetails?id=21680,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21680
,poi,21685,41.91054233,12.38531212,Rome,Raccordo direzione Fiumicino,Road,http://tour-pedia.org/api/getPlaceDetails?id=21685,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21685
"Viale dei Colli Portuensi, 413",poi,21690,41.86449437,12.44327218,Rome,Fermata 73117 Colli Portuensi,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=21690,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21690
Via del Canneto,poi,21691,41.92570795,12.49415505,Rome,Via del Canneto,Road,http://tour-pedia.org/api/getPlaceDetails?id=21691,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21691
,poi,21692,41.86737,12.698027,Rome,Metro C Deposito Graniti,Subway,http://tour-pedia.org/api/getPlaceDetails?id=21692,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21692
,poi,21697,41.794067,12.329424,Rome,Roma Aeroporto Lounge,Airport Lounge,http://tour-pedia.org/api/getPlaceDetails?id=21697,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21697
