category,id,lat,lng,location,name,subCategory,reviews,Cost
accommodation,14841,41.91986101,12.45674094,Rome,"Hotel clodio, roma",Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14841,150
accommodation,14867,41.87194,12.56737815,Rome,NH Palermo,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14867,109
accommodation,14896,41.86176273,12.43903484,Rome,Szent István Ház,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14896,109
accommodation,14926,41.8997745,12.4262398,Rome,FlatInRome Cornelia Apartments,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14926,193
accommodation,14956,41.93004152,12.56064826,Rome,226,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14956,114
accommodation,14972,41.81807804,12.45525459,Rome,Viale degli Astri,Home private,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14972,143
accommodation,14980,42.004348,12.399342,Rome,Agriturismo Fendi,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14980,193
accommodation,15008,41.88069347,12.42637972,Rome,Resort Regina Pacis,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15008,112
accommodation,15017,41.91987239,12.4814154,Rome,Sagittarius@Lord Byron,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15017,110
accommodation,15049,41.88034434,12.51165689,Rome,B & B Dolce Virginia,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15049,152
accommodation,15165,41.91096713,12.47924281,Rome,Cavalieri Hilton,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15165,196
accommodation,15190,41.92194982,12.45959044,Rome,Angelico Bed & Breakfast,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15190,188
accommodation,15253,41.948032,12.5651321,Rome,Hotel Des Bains,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15253,165
accommodation,15381,41.88386353,12.56431294,Rome,My Girlfriend's bed,Boarding House,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15381,115
accommodation,15393,41.85851,12.641163,Rome,B&B A Villa Gaia,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15393,192
accommodation,15484,42.0100068,12.43276587,Rome,Casa di Benedetta,Boarding House,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15484,100
accommodation,15496,41.87294006,12.44921684,Rome,"villino la ""Palma""",Motel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15496,112
accommodation,15512,41.865707,12.438723,Rome,Hotel Village Club SANTA CATERINA,Resort,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15512,179
accommodation,15536,41.78951419,12.45071171,Rome,hotel eur suite-roma,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15536,177
accommodation,15569,41.89085278,12.43068376,Rome,Marriott Rome Park,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15569,121
accommodation,15593,41.92013624,12.52590116,Rome,Hotel Villa Sofia Viterbo,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15593,187
accommodation,15699,41.981901,12.595155,Rome,Eurohotel Roma Nord,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15699,173
accommodation,15872,41.87809372,12.47672367,Rome,la casa sugli alberi,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15872,178
accommodation,16025,41.8240057,12.48717187,Rome,Green Mini Cooper,,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16025,138
