Amsterdam,realSum,room_private,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat
Amsterdam,548.1217632,FALSE,3,10,97,2,4.8536,52.36038
Amsterdam,636.7023645,FALSE,2,10,100,1,4.8973,52.3638
Amsterdam,642.5608699,FALSE,4,10,98,2,4.87915,52.35965
Amsterdam,344.245776,TRUE,2,10,98,1,4.89682,52.37215
Amsterdam,373.7726431,TRUE,2,10,98,1,4.88281,52.37835
Amsterdam,737.2343168,FALSE,2,8,92,1,4.9097,52.36382
Amsterdam,194.0336981,TRUE,2,10,96,1,4.98491,52.2915
Amsterdam,2061.959553,FALSE,4,9,98,4,4.89654,52.3614
Amsterdam,282.8486397,TRUE,2,9,88,1,4.856,52.363
Amsterdam,1130.691538,FALSE,4,8,96,3,4.89683,52.35333
Amsterdam,669.7443348,FALSE,2,10,95,1,4.93689,52.36534
Amsterdam,233.6371945,TRUE,2,9,97,1,4.91716,52.33954
Amsterdam,636.7023645,FALSE,2,10,98,1,4.88828,52.34965
Amsterdam,552.8085675,FALSE,4,9,87,2,4.97561,52.30793
Amsterdam,368.8514986,TRUE,2,10,99,1,4.88526,52.3685
Amsterdam,855.3417852,FALSE,6,10,100,1,4.91,52.394
Amsterdam,675.8371804,FALSE,4,10,100,1,4.91,52.394
Amsterdam,243.2451433,TRUE,2,9,89,1,4.94428,52.31603
Amsterdam,391.8168397,TRUE,2,9,89,0,4.8862,52.36596
Amsterdam,491.6457713,FALSE,2,9,92,2,4.89452,52.36662
Amsterdam,549.5278045,TRUE,3,8,83,0,4.88614,52.36561
Amsterdam,422.7497481,TRUE,4,9,90,1,4.89276,52.3757
Amsterdam,438.9192229,TRUE,2,10,95,1,4.88609,52.38322
Amsterdam,368.8514986,FALSE,2,10,97,1,4.87771,52.38981
Amsterdam,602.0200127,FALSE,4,9,96,2,4.85463,52.35152
Amsterdam,280.0365571,TRUE,2,10,96,1,4.849,52.342
Amsterdam,447.5898109,TRUE,2,9,93,0,4.92088,52.36471
Amsterdam,362.5243128,TRUE,4,9,96,1,4.8704,52.33435
Amsterdam,191.690296,TRUE,2,9,94,1,4.94541,52.32278
Amsterdam,626.6257352,TRUE,2,10,100,1,4.8897,52.36891
Amsterdam,409.3923558,TRUE,2,9,100,1,4.875,52.366
Amsterdam,271.6003093,TRUE,2,10,100,1,4.943,52.373
Amsterdam,345.4174771,TRUE,2,10,98,1,4.90496,52.39655
Amsterdam,387.1300354,FALSE,2,9,95,0,4.9073,52.35875
Amsterdam,737.2343168,TRUE,4,10,100,2,4.92432,52.37017
Amsterdam,765.5894828,FALSE,4,9,95,3,4.85188,52.3577
Amsterdam,307.220022,TRUE,2,10,99,1,4.90337,52.40395
Amsterdam,1179.668643,FALSE,4,10,100,2,4.88409,52.3709
Amsterdam,657.3243034,TRUE,4,9,73,2,4.92006,52.35096
Amsterdam,620.7672299,TRUE,4,10,95,2,4.9206,52.35031
Amsterdam,618.1894875,TRUE,4,10,93,2,4.92124,52.35076
Amsterdam,409.3923558,FALSE,2,9,94,2,4.8547,52.3611
Amsterdam,507.580906,TRUE,3,9,97,2,4.911,52.351
Amsterdam,392.0511799,FALSE,2,9,90,1,4.85342,52.37148
Amsterdam,737.2343168,FALSE,4,8,88,1,4.89518,52.37759
Amsterdam,501.2537202,TRUE,2,10,96,0,4.89769,52.37439
Amsterdam,700.442903,FALSE,4,9,93,2,4.92602,52.35826
Amsterdam,399.5500668,TRUE,2,9,88,0,4.89392,52.37685
Amsterdam,300.8928362,TRUE,2,9,89,1,4.92623,52.35815
Amsterdam,722.7052234,FALSE,4,8,76,3,4.85803,52.35758
Amsterdam,306.048321,TRUE,2,9,81,1,4.85729,52.35914
Amsterdam,678.4149228,FALSE,4,10,97,2,4.98061,52.29306
Amsterdam,418.0629438,FALSE,2,10,94,0,4.88028,52.36755
Amsterdam,482.9751834,FALSE,2,9,93,1,4.89181,52.37615
Amsterdam,1542.427296,FALSE,4,10,100,2,4.89339,52.3553
Amsterdam,968.2937689,FALSE,6,9,97,2,4.91,52.394
Amsterdam,767.932885,FALSE,4,9,90,1,4.89783,52.35437
Amsterdam,272.5376702,TRUE,2,10,99,1,4.87039,52.36458
Amsterdam,624.2823331,FALSE,4,9,87,2,4.90378,52.34177
Amsterdam,1179.668643,FALSE,4,10,97,3,4.90582,52.38319
Amsterdam,602.2543529,FALSE,3,9,96,2,4.89895,52.34158
Amsterdam,358.7748694,TRUE,2,9,95,1,4.87961,52.34985
Amsterdam,943.6880463,FALSE,4,10,92,1,4.87623,52.35332
Amsterdam,313.3128676,TRUE,4,10,94,1,4.88395,52.36958
Amsterdam,452.2766152,TRUE,2,10,99,1,4.9,52.362
Amsterdam,241.1360814,TRUE,2,10,92,0,5.00633,52.34736
Amsterdam,393.4572212,TRUE,2,10,100,1,4.9962,52.35446
Amsterdam,526.093783,FALSE,3,8,86,3,4.86832,52.36205
Amsterdam,704.1923464,FALSE,4,9,100,3,4.89942,52.40631
Amsterdam,712.6285942,FALSE,4,10,97,2,4.91403,52.34515
Amsterdam,553.0429077,TRUE,4,10,100,2,4.84933,52.35133
Amsterdam,497.7386169,TRUE,3,10,100,0,4.88521,52.36785
Amsterdam,356.4314672,FALSE,2,10,93,0,4.89201,52.37383
Amsterdam,1167.248612,FALSE,4,10,98,2,4.88691,52.35588
Amsterdam,860.2629297,FALSE,4,10,95,2,4.88552,52.36458
Amsterdam,276.5214538,TRUE,2,10,96,1,4.85088,52.3813
Amsterdam,1450.331591,FALSE,5,10,100,2,4.90067,52.37423
Amsterdam,436.1071403,TRUE,2,9,92,1,4.87148,52.37205
Amsterdam,362.5243128,TRUE,2,10,98,1,4.88402,52.36251
Amsterdam,1804.185316,FALSE,6,9,94,3,4.89932,52.37405
Amsterdam,423.9214492,TRUE,2,10,100,0,4.88446,52.36714
Amsterdam,521.1726384,TRUE,3,9,86,0,4.88577,52.36737
Amsterdam,491.6457713,FALSE,3,9,99,2,4.99811,52.2977
Amsterdam,374.9443442,TRUE,2,9,82,0,4.88368,52.36695
Amsterdam,718.95578,FALSE,2,9,97,1,4.84832,52.35123
Amsterdam,301.1271764,TRUE,2,10,96,1,4.89903,52.35907
Amsterdam,277.6931549,TRUE,2,10,97,1,4.91262,52.37062
Amsterdam,331.8257446,TRUE,2,10,96,1,4.88485,52.3648
Amsterdam,228.71605,TRUE,2,10,90,1,4.817,52.346
Amsterdam,798.6314531,FALSE,4,10,98,3,4.88713,52.38597
Amsterdam,228.71605,TRUE,2,10,96,1,4.817,52.346
Amsterdam,239.4956999,TRUE,2,9,93,1,4.9765,52.30652
Amsterdam,301.1271764,TRUE,2,10,92,1,4.87746,52.3255
Amsterdam,577.4142901,TRUE,3,10,98,2,4.88846,52.35175
Amsterdam,368.8514986,FALSE,2,10,98,1,4.9035,52.34143
Amsterdam,363.4616737,TRUE,2,10,94,1,4.87123,52.37409
Amsterdam,387.1300354,TRUE,2,10,99,1,4.88201,52.36269
Amsterdam,331.8257446,TRUE,2,10,99,1,4.88535,52.36354
Amsterdam,774.2600708,FALSE,4,10,100,3,4.87513,52.34624
Amsterdam,337.9185902,TRUE,2,10,99,1,4.88263,52.36281
Amsterdam,270.4286083,TRUE,2,10,99,1,4.82831,52.34679
Amsterdam,280.0365571,TRUE,2,10,93,1,4.859,52.381
Amsterdam,798.6314531,FALSE,4,9,98,4,4.93789,52.3553
Amsterdam,743.5615026,FALSE,2,10,98,1,4.8948,52.35909
Amsterdam,288.707145,TRUE,2,8,75,1,4.89037,52.36735
Amsterdam,384.7866332,FALSE,2,10,98,1,4.87324,52.36868
Amsterdam,878.7758067,TRUE,4,9,88,1,4.895,52.372
Amsterdam,1567.033019,FALSE,3,10,100,0,4.89131,52.37264
Amsterdam,614.4400441,TRUE,2,10,99,1,4.94942,52.37194
Amsterdam,337.68425,FALSE,2,10,100,1,4.85734,52.382
Amsterdam,489.3023692,FALSE,2,8,93,1,4.88018,52.3786
Amsterdam,764.4177817,TRUE,4,10,94,2,4.8787,52.36646
Amsterdam,196.6114405,TRUE,2,9,94,1,4.99264,52.35477
Amsterdam,1044.688679,FALSE,4,8,91,2,4.89192,52.37075
Amsterdam,394.3945821,FALSE,2,10,90,1,4.94932,52.34234
Amsterdam,721.5335224,FALSE,4,9,96,2,4.849,52.34956
Amsterdam,556.5580109,TRUE,4,7,82,1,4.89818,52.37764
Amsterdam,762.0743796,TRUE,2,10,90,1,4.88498,52.37788
Amsterdam,337.9185902,TRUE,2,10,96,1,4.88483,52.36339
Amsterdam,890.9614979,FALSE,4,10,98,2,4.85606,52.34576
Amsterdam,410.5640569,TRUE,4,9,91,1,4.95995,52.36284
Amsterdam,1429.240972,FALSE,3,10,98,2,4.884,52.376
Amsterdam,175.7551613,TRUE,2,10,95,1,5.00974,52.34934
Amsterdam,280.0365571,TRUE,2,9,96,1,4.90108,52.3568
Amsterdam,386.8956952,FALSE,2,10,97,0,4.905,52.399
Amsterdam,522.3443395,FALSE,4,9,100,1,4.85569,52.36068
Amsterdam,196.6114405,TRUE,2,9,92,1,4.946,52.39416
Amsterdam,288.707145,TRUE,2,9,98,1,4.90276,52.35777
Amsterdam,921.6600661,FALSE,4,10,95,2,4.87157,52.36744
Amsterdam,362.5243128,FALSE,4,10,100,2,4.78027,52.37688
Amsterdam,734.8909146,FALSE,2,9,97,1,4.89493,52.37809
Amsterdam,393.4572212,FALSE,2,7,75,1,4.8869,52.37965
Amsterdam,531.9522883,FALSE,4,10,92,3,4.85711,52.37872
Amsterdam,295.2686711,TRUE,2,10,100,1,4.9868,52.36314
Amsterdam,368.8514986,TRUE,2,9,87,0,4.9002,52.3721
Amsterdam,196.6114405,TRUE,2,10,90,1,4.98085,52.32582
Amsterdam,276.2871136,TRUE,2,10,93,1,4.88739,52.38325
Amsterdam,378.6937876,FALSE,2,10,99,1,4.94486,52.36318
Amsterdam,510.1586483,TRUE,2,10,100,1,5.00232,52.34941
Amsterdam,700.442903,FALSE,4,10,96,2,4.89139,52.35534
Amsterdam,381.0371898,TRUE,2,10,96,1,4.89313,52.36286
Amsterdam,209.0314719,TRUE,2,10,98,1,4.80314,52.35642
Amsterdam,1032.502988,FALSE,2,9,98,1,4.87605,52.37288
Amsterdam,491.6457713,TRUE,4,9,91,1,4.89765,52.37793
Amsterdam,284.9577016,TRUE,2,10,96,1,4.94659,52.37485
Amsterdam,325.4985588,TRUE,2,10,93,1,4.89749,52.37326
Amsterdam,337.9185902,TRUE,2,9,93,1,4.896,52.37165
Amsterdam,1002.976121,FALSE,5,10,97,1,4.87443,52.36589
Amsterdam,571.3214445,FALSE,2,10,100,1,4.87325,52.38521
Amsterdam,215.1243175,TRUE,2,10,99,1,4.8908,52.41432
Amsterdam,970.8715113,FALSE,2,10,98,1,4.88206,52.37131
Amsterdam,405.4085722,TRUE,2,10,94,1,4.86916,52.36053
Amsterdam,393.4572212,FALSE,2,10,100,1,4.88728,52.38967
Amsterdam,909.4743749,FALSE,4,9,97,2,4.88719,52.34538
Amsterdam,657.3243034,FALSE,4,10,100,2,4.90275,52.3417
Amsterdam,288.707145,FALSE,3,10,95,1,4.9083,52.4043
Amsterdam,393.4572212,FALSE,2,9,96,1,4.93648,52.36381
Amsterdam,1892.531577,FALSE,6,10,98,3,4.89118,52.35495
Amsterdam,372.3666018,TRUE,2,10,98,1,4.86485,52.35227
Amsterdam,583.9758161,TRUE,2,10,100,1,4.86899,52.38574
Amsterdam,613.0340028,FALSE,4,10,91,3,4.94254,52.37669
Amsterdam,348.9325803,TRUE,2,10,98,1,4.90094,52.40036
Amsterdam,306.048321,TRUE,3,10,97,1,4.89549,52.35676
Amsterdam,276.2871136,TRUE,2,6,70,1,4.87992,52.35291
Amsterdam,774.7287512,FALSE,4,9,89,2,4.89572,52.37856
Amsterdam,568.9780423,FALSE,4,8,91,3,4.85247,52.38335
Amsterdam,489.3023692,FALSE,2,10,100,1,4.89656,52.37759
Amsterdam,1259.578656,FALSE,2,8,81,1,4.89173,52.35668
Amsterdam,497.5042767,FALSE,2,10,99,1,4.86679,52.36788
Amsterdam,1166.311251,FALSE,4,10,99,2,4.85621,52.37936
Amsterdam,632.9529211,TRUE,4,9,80,2,4.88667,52.37281
Amsterdam,1072.809505,TRUE,4,9,88,2,4.89099,52.35596
Amsterdam,255.4308345,TRUE,2,8,87,1,4.92569,52.36404
Amsterdam,337.9185902,TRUE,2,10,96,1,4.80367,52.34944
Amsterdam,221.4515033,TRUE,2,10,92,1,5.0007,52.31015
Amsterdam,253.3217725,TRUE,2,9,91,1,5.00072,52.31044
Amsterdam,253.3217725,TRUE,2,9,88,1,4.99907,52.3101
Amsterdam,253.3217725,TRUE,2,10,95,1,5.00048,52.31241
Amsterdam,393.4572212,TRUE,2,10,90,0,4.87618,52.36969
Amsterdam,504.0658027,FALSE,2,9,95,1,4.88488,52.36399
Amsterdam,399.5500668,TRUE,2,10,94,0,4.87686,52.37114
Amsterdam,1296.60441,FALSE,4,10,98,3,4.88384,52.35446
Amsterdam,907.1309727,FALSE,4,10,100,2,4.90301,52.35313
Amsterdam,344.245776,TRUE,2,10,92,1,4.89934,52.35693
Amsterdam,539.216835,TRUE,4,10,96,1,4.90737,52.37351
Amsterdam,814.800928,FALSE,2,10,99,1,4.87958,52.37657
Amsterdam,614.4400441,FALSE,5,9,90,3,4.93223,52.36232
Amsterdam,1413.305837,FALSE,4,8,88,3,4.90155,52.35296
Amsterdam,796.288051,FALSE,4,10,100,2,4.89314,52.34085
Amsterdam,467.0400487,TRUE,4,9,95,2,4.85327,52.38189
Amsterdam,346.5891782,FALSE,2,9,96,1,4.86762,52.37032
Amsterdam,344.245776,TRUE,2,10,100,1,4.89764,52.36221
Amsterdam,438.9192229,FALSE,2,9,96,1,4.9417,52.39787
Amsterdam,2058.210109,FALSE,4,10,100,2,4.86466,52.35293
Amsterdam,276.2871136,TRUE,2,10,96,1,4.95584,52.31681
Amsterdam,602.0200127,FALSE,4,9,94,0,4.87225,52.36843
Amsterdam,337.9185902,TRUE,3,10,97,1,4.80603,52.34877
Amsterdam,589.8343215,FALSE,3,8,97,0,4.85286,52.36671
Amsterdam,424.1557894,FALSE,3,9,94,1,4.93779,52.3555
Amsterdam,430.248635,TRUE,2,9,88,1,4.88248,52.36377
Amsterdam,410.5640569,TRUE,2,10,100,0,4.88673,52.36376
Amsterdam,546.7157219,FALSE,2,9,96,1,4.8935,52.36054
Amsterdam,430.248635,TRUE,2,9,88,1,4.88199,52.36441
Amsterdam,774.2600708,FALSE,4,10,100,1,4.87249,52.37066
Amsterdam,577.4142901,FALSE,4,10,96,2,4.8592,52.35801
Amsterdam,792.7729478,TRUE,3,10,98,1,4.87493,52.38051
Amsterdam,454.8543576,TRUE,4,9,88,2,4.874,52.373
Amsterdam,228.71605,TRUE,2,10,99,1,4.90582,52.39941
Amsterdam,221.2171631,TRUE,2,9,96,1,4.88607,52.42337
Amsterdam,405.4085722,TRUE,2,9,88,0,4.87567,52.35775
Amsterdam,405.4085722,TRUE,2,8,92,0,4.87596,52.35606
Amsterdam,642.5608699,FALSE,4,9,93,3,4.90083,52.40724
Amsterdam,618.1894875,FALSE,4,8,90,2,4.86172,52.37163
Amsterdam,268.0852061,TRUE,2,10,97,1,4.845,52.362
Amsterdam,299.7211351,FALSE,2,10,100,1,4.921,52.399
Amsterdam,470.7894922,FALSE,2,10,100,1,4.911,52.37
Amsterdam,385.4896539,FALSE,2,10,100,1,4.905,52.356
Amsterdam,428.139573,FALSE,2,10,100,1,4.893,52.383
Amsterdam,342.6053945,FALSE,2,10,100,1,4.87,52.375
Amsterdam,342.6053945,FALSE,2,10,99,1,4.865,52.37
Amsterdam,393.4572212,TRUE,2,10,94,1,4.89292,52.37489
Amsterdam,467.0400487,FALSE,4,9,93,1,4.85817,52.3734
Amsterdam,417.8286036,FALSE,2,10,100,1,4.84677,52.34993
Amsterdam,688.0228716,FALSE,2,10,100,1,4.88842,52.3791
Amsterdam,417.8286036,TRUE,4,10,95,1,4.89603,52.41659
Amsterdam,786.445762,TRUE,4,9,95,1,4.88704,52.36549
Amsterdam,1007.662925,TRUE,2,10,100,1,4.88646,52.36505
Amsterdam,264.3357627,TRUE,2,10,100,1,4.8495,52.36944
Amsterdam,551.6368664,TRUE,4,10,100,1,4.90961,52.37191
Amsterdam,442.6686664,FALSE,3,9,94,3,4.91504,52.34249
Amsterdam,390.8794788,TRUE,2,9,100,1,4.87319,52.37324
Amsterdam,1075.387247,FALSE,4,9,95,2,4.89134,52.39066
Amsterdam,307.220022,FALSE,2,10,98,1,4.79489,52.37765
Amsterdam,651.2314578,FALSE,4,10,91,2,4.84415,52.35098
Amsterdam,546.7157219,FALSE,2,10,98,2,4.86455,52.34438
Amsterdam,675.6028402,FALSE,4,8,93,2,4.82535,52.38362
Amsterdam,321.7491154,TRUE,2,10,91,1,4.89533,52.37733
Amsterdam,921.6600661,FALSE,3,10,100,1,4.90209,52.35346
Amsterdam,209.0314719,TRUE,2,9,97,1,4.82441,52.36035
Amsterdam,388.3017365,TRUE,2,10,99,0,4.88618,52.38036
Amsterdam,725.0486256,TRUE,4,10,97,2,4.93619,52.35306
Amsterdam,255.6651747,TRUE,2,9,97,1,4.86049,52.3727
Amsterdam,245.8228857,TRUE,2,10,98,1,4.89347,52.35007
Amsterdam,797.6940923,FALSE,4,10,95,2,4.87555,52.37717
Amsterdam,299.7211351,FALSE,2,10,93,1,4.914,52.387
Amsterdam,651.2314578,FALSE,4,6,65,2,4.88254,52.38776
Amsterdam,528.4371851,TRUE,2,4,47,1,4.83758,52.36902
Amsterdam,254.4934736,TRUE,2,9,93,1,4.91686,52.3962
Amsterdam,177.1612026,TRUE,3,8,92,1,4.992,52.395
Amsterdam,576.242589,FALSE,4,10,85,1,4.90644,52.37337
Amsterdam,1290.277224,FALSE,4,10,100,2,4.88101,52.36086
Amsterdam,144.8222529,TRUE,2,9,85,1,4.78591,52.35599
Amsterdam,501.4880604,FALSE,2,9,95,1,4.87401,52.37209
Amsterdam,468.44609,FALSE,2,10,100,1,4.8847,52.36525
Amsterdam,459.7755021,TRUE,2,10,100,1,4.89035,52.37578
Amsterdam,405.6429124,FALSE,2,10,100,1,4.83995,52.37507
Amsterdam,624.2823331,FALSE,2,10,97,1,4.87621,52.36386
Amsterdam,504.0658027,FALSE,3,10,100,3,4.84653,52.35023
Amsterdam,768.1672252,FALSE,4,10,98,2,4.85311,52.36294
Amsterdam,306.048321,TRUE,2,9,93,1,4.94336,52.36523
Amsterdam,497.7386169,FALSE,2,9,97,0,4.87421,52.38325
Amsterdam,325.4985588,TRUE,4,8,88,1,4.88776,52.38356
Amsterdam,737.2343168,FALSE,4,9,96,2,4.89625,52.352
Amsterdam,287.7697842,TRUE,2,10,98,1,4.9086,52.35504
Amsterdam,952.5929745,FALSE,3,10,100,3,4.91085,52.34778
Amsterdam,254.2591334,TRUE,2,10,100,1,4.79129,52.34271
Amsterdam,250.50969,TRUE,2,10,96,1,4.85279,52.37412
Amsterdam,378.6937876,FALSE,2,10,99,1,4.86081,52.3475
Amsterdam,205.2820284,TRUE,3,9,85,1,4.96847,52.37952
Amsterdam,1259.578656,FALSE,4,9,92,2,4.88566,52.37103
Amsterdam,258.0085769,TRUE,2,10,94,1,4.86032,52.36401
Amsterdam,288.707145,FALSE,2,9,90,0,4.99238,52.35836
Amsterdam,375.8817051,FALSE,2,6,80,1,4.87353,52.38361
Amsterdam,371.1949008,TRUE,2,9,78,0,4.88447,52.36765
Amsterdam,958.4514799,FALSE,6,9,96,3,4.99559,52.35926
Amsterdam,196.6114405,FALSE,2,10,94,1,4.82162,52.34605
Amsterdam,370.0231997,TRUE,2,10,96,1,4.86417,52.37191
Amsterdam,280.0365571,TRUE,2,9,95,1,4.92463,52.36318
Amsterdam,814.5665878,TRUE,4,9,86,1,4.86673,52.36034
Amsterdam,786.445762,FALSE,4,10,100,2,4.91918,52.35705
Amsterdam,313.3128676,TRUE,2,10,100,1,4.946,52.376
Amsterdam,789.9608652,FALSE,5,8,93,2,4.8902,52.38523
Amsterdam,356.4314672,FALSE,2,10,96,0,4.9196,52.4003
Amsterdam,276.2871136,TRUE,2,8,93,1,4.93142,52.36944
Amsterdam,144.8222529,TRUE,4,9,80,1,4.78555,52.35464
Amsterdam,995.4772338,FALSE,4,7,84,2,4.89299,52.37335
Amsterdam,1019.848616,FALSE,4,9,100,2,4.88499,52.3648
Amsterdam,363.6960139,TRUE,2,10,95,0,4.89041,52.36708
Amsterdam,295.2686711,TRUE,4,9,94,1,4.96865,52.2911
Amsterdam,639.0457666,FALSE,4,10,96,2,4.89742,52.35265
Amsterdam,367.4454573,TRUE,2,10,100,1,4.93774,52.35277
Amsterdam,362.5243128,TRUE,2,10,99,1,4.93614,52.35214
Amsterdam,504.0658027,FALSE,2,10,100,0,4.8704,52.3801
Amsterdam,691.5379748,FALSE,4,9,93,2,4.85157,52.38179
Amsterdam,362.5243128,FALSE,2,10,92,1,4.97645,52.2972
Amsterdam,201.532585,TRUE,2,9,95,1,4.90359,52.34155
Amsterdam,330.4197033,TRUE,2,10,99,1,4.87843,52.35455
Amsterdam,572.7274858,TRUE,4,10,96,1,4.90126,52.40142
Amsterdam,425.0931502,FALSE,2,9,98,1,4.85115,52.35653
Amsterdam,651.2314578,FALSE,2,10,97,1,4.91189,52.35268
Amsterdam,362.5243128,FALSE,2,7,80,1,4.89522,52.35359
Amsterdam,423.9214492,FALSE,3,10,90,1,4.91394,52.36032
Amsterdam,540.6228763,TRUE,4,9,95,1,4.912,52.371
Amsterdam,374.9443442,TRUE,2,9,92,1,4.89728,52.37249
Amsterdam,424.1557894,TRUE,2,10,95,1,4.89756,52.37197
Amsterdam,442.4343262,FALSE,3,9,93,1,4.89221,52.38076
Amsterdam,411.735758,TRUE,2,10,95,1,4.912,52.371
Amsterdam,430.248635,TRUE,2,9,93,1,4.89787,52.37075
Amsterdam,614.4400441,FALSE,4,8,83,3,4.95773,52.31144
Amsterdam,405.6429124,FALSE,2,10,100,1,4.85647,52.37651
Amsterdam,950.0152321,TRUE,4,9,85,1,4.89256,52.37573
Amsterdam,342.8397347,TRUE,2,10,99,1,4.879,52.349
Amsterdam,256.8368758,TRUE,3,8,83,1,4.85447,52.37143
Amsterdam,319.4057132,TRUE,2,7,87,1,4.9036,52.3735
Amsterdam,410.5640569,FALSE,2,10,100,0,4.84474,52.37518
Amsterdam,700.442903,FALSE,4,10,98,1,4.87116,52.38448
Amsterdam,245.8228857,TRUE,2,9,90,0,4.88568,52.35505
Amsterdam,534.7643709,FALSE,4,10,97,2,4.91957,52.35409
Amsterdam,571.3214445,FALSE,4,9,100,0,4.84481,52.37506
Amsterdam,356.4314672,TRUE,2,10,98,1,4.87397,52.37358
Amsterdam,1041.173576,FALSE,2,10,95,1,4.8974,52.36593
Amsterdam,768.6359056,FALSE,4,10,97,2,4.90604,52.37685
Amsterdam,342.6053945,FALSE,2,10,95,1,4.85182,52.35029
Amsterdam,430.248635,FALSE,2,8,100,1,4.90031,52.35429
Amsterdam,210.203173,TRUE,2,8,88,1,4.93829,52.3619
Amsterdam,301.1271764,TRUE,2,9,90,1,4.9684,52.41079
Amsterdam,841.7500527,FALSE,6,9,98,2,4.87853,52.36765
Amsterdam,614.4400441,FALSE,4,10,100,2,4.84756,52.34939
Amsterdam,702.0832845,FALSE,4,8,92,1,4.87917,52.38939
Amsterdam,380.5685094,TRUE,2,9,94,1,4.85132,52.38097
Amsterdam,313.3128676,TRUE,2,10,90,1,4.89156,52.37965
Amsterdam,337.9185902,FALSE,2,10,100,1,4.857,52.362
Amsterdam,288.707145,TRUE,2,10,87,1,4.8911,52.38015
Amsterdam,199.8922035,TRUE,2,9,95,1,4.87617,52.39135
Amsterdam,344.245776,TRUE,2,10,80,1,4.86039,52.37029
Amsterdam,282.8486397,TRUE,2,10,100,1,4.89321,52.36176
Amsterdam,276.2871136,TRUE,2,9,93,1,4.89258,52.35219
Amsterdam,251.9157313,TRUE,2,8,85,1,4.89075,52.35056
Amsterdam,405.6429124,FALSE,3,10,97,1,4.90231,52.34495
Amsterdam,283.7860005,TRUE,2,10,99,0,4.90028,52.33792
Amsterdam,356.4314672,TRUE,4,9,96,2,4.90848,52.35124
Amsterdam,244.4168444,TRUE,2,9,88,1,4.89115,52.35011
Amsterdam,320.8117545,TRUE,2,9,88,1,4.85878,52.35208
Amsterdam,645.3729525,TRUE,2,10,100,1,4.89086,52.37542
Amsterdam,1714.433014,TRUE,4,8,100,4,4.90161,52.37527
Amsterdam,564.0568978,TRUE,2,10,100,2,4.86919,52.3464
Amsterdam,940.1729431,FALSE,4,9,100,2,4.88914,52.38338
Amsterdam,465.6340075,TRUE,4,10,91,2,4.87343,52.36255
Amsterdam,368.8514986,TRUE,3,10,100,1,4.81668,52.34092
Amsterdam,491.6457713,FALSE,2,9,94,0,4.89712,52.35943
Amsterdam,177.1612026,TRUE,2,10,94,1,4.84054,52.35272
Amsterdam,391.8168397,TRUE,2,10,94,0,4.875,52.369
Amsterdam,443.6060272,FALSE,2,9,96,1,4.89963,52.35655
Amsterdam,565.2285989,FALSE,4,9,85,2,4.80153,52.34793
Amsterdam,921.6600661,FALSE,4,8,90,1,4.89659,52.37023
Amsterdam,950.0152321,TRUE,4,8,85,1,4.86888,52.36167
Amsterdam,694.5843976,FALSE,2,9,95,1,4.8965,52.35783
Amsterdam,313.3128676,TRUE,3,10,96,2,4.7755,52.34942
Amsterdam,517.423195,TRUE,4,10,98,2,4.8294,52.36294
Amsterdam,288.707145,TRUE,4,10,97,1,4.96931,52.37354
Amsterdam,300.8928362,TRUE,2,10,91,1,4.8755,52.37916
Amsterdam,479.4600801,TRUE,4,10,98,2,4.91973,52.33952
Amsterdam,640.4518079,FALSE,2,6,80,1,4.88971,52.3562
Amsterdam,1066.482319,FALSE,4,8,100,3,4.90672,52.35535
Amsterdam,496.5669158,FALSE,2,10,98,1,4.858,52.36
Amsterdam,420.4063459,TRUE,2,9,96,1,4.87421,52.38691
Amsterdam,359.9465704,TRUE,2,10,98,0,4.89224,52.37961
Amsterdam,421.3437068,FALSE,2,10,100,1,4.93937,52.36442
Amsterdam,540.6228763,FALSE,2,7,92,1,4.90497,52.37265
Amsterdam,251.9157313,TRUE,2,10,99,1,4.87243,52.33652
Amsterdam,305.8139807,TRUE,2,9,84,1,4.88764,52.37313
Amsterdam,1228.880088,FALSE,2,10,100,2,4.90773,52.36466
Amsterdam,645.3729525,TRUE,2,10,90,1,4.88124,52.36967
Amsterdam,645.3729525,TRUE,2,10,100,1,4.88099,52.36957
Amsterdam,613.7370234,TRUE,4,10,100,2,4.88215,52.37517
Amsterdam,245.8228857,TRUE,2,9,92,1,4.81522,52.34188
Amsterdam,589.8343215,FALSE,2,10,100,1,4.87865,52.38275
Amsterdam,534.5300307,FALSE,3,10,100,2,4.86001,52.3784
Amsterdam,1348.627938,FALSE,6,10,97,2,4.9078,52.3619
Amsterdam,464.4623064,TRUE,4,9,93,0,4.88148,52.3747
Amsterdam,356.4314672,TRUE,2,10,100,1,4.88893,52.38184
Amsterdam,387.1300354,TRUE,2,10,99,1,4.87802,52.37221
Amsterdam,387.1300354,TRUE,2,10,97,1,4.87813,52.37199
Amsterdam,304.6422797,TRUE,2,10,97,1,4.87112,52.34967
Amsterdam,491.6457713,FALSE,2,8,90,1,4.94176,52.36076
Amsterdam,1348.627938,FALSE,6,10,98,2,4.91303,52.36161
Amsterdam,254.4934736,TRUE,2,10,94,1,4.93546,52.35798
Amsterdam,473.1328943,FALSE,4,10,100,0,4.9244,52.39624
Amsterdam,274.1780517,TRUE,2,9,97,1,4.86813,52.36612
Amsterdam,647.4820144,FALSE,3,10,100,1,4.90917,52.37256
